年份,特材代碼,特材代碼前五碼,核價類別名稱,中英文品名,產品型號/規格,單位,支付點數,申請者簡稱,許可證字號
112,SCV03DC5B6QW,SCV03,內視鏡自動血管夾-特殊規格(閉合長度≧11mm或適用trocar管徑≦5mm);11≦X≦19釘," ""台灣先進""拋棄式血管夾(5MM)-16釘""TAIWAN SURGICAL""DISPOSABLE CLIP APPLIER(5MM)",DC5T1-B6,匣,2970.0, 台灣先進,衛部醫器製字第004842號
112,SCV03EL5MLET,SCV03,內視鏡自動血管夾-特殊規格(閉合長度≧11mm或適用trocar管徑≦5mm);11≦X≦19釘," ""愛惜康""5毫米腹腔鏡多釘縫合器-15釘""ETHICON""LIGAMAX5 5MM ENDOSCOPIC MULTIPLE CLIP APPLIER",EL5ML,匣,2970.0, 壯生,衛署醫器輸字第016651號
112,SCV03PL574AE,SCV03,內視鏡自動血管夾-特殊規格(閉合長度≧11mm或適用trocar管徑≦5mm);11≦X≦19釘," ""雅氏""巧掄鈦金屬氣動可重複使用多發式縫合夾-5MM;12釘""AESCULAP""CHALLENGER TI-P PNEUMATIC REUSABLE MULTI-FIRE CLIP APPLIER",PL574T,匣,2970.0, 台灣柏朗,衛部醫器輸字第032358號
112,SCV03RC5B6QW,SCV03,內視鏡自動血管夾-特殊規格(閉合長度≧11mm或適用trocar管徑≦5mm);11≦X≦19釘," ""台灣先進""血管夾(滅菌)-5MM;16釘""TAIWAN SURGICAL""CLIP APPLIER(STERILE)(5MM)",RC5T1-B6,匣,2970.0, 台灣先進,衛部醫器製字第005895號
112,SCV0300005ET,SCV03,內視鏡自動血管夾-特殊規格(閉合長度≧11mm或適用trocar管徑≦5mm);X≧20釘," ""愛惜康""多釘縫合器:內視鏡自動血管夾-L:11MM/20釘""ETHICON"" LIGACLIP MULTIPLE CLIP APPLIER",ER320/ER420;(刪除ER320自1101101生效),匣,3960.0, 壯生,衛署醫器輸字第006810號
112,SCV03DCXLYQW,SCV03,內視鏡自動血管夾-特殊規格(閉合長度≧11mm或適用trocar管徑≦5mm);X≧20釘," ""台灣先進""拋棄式血管夾-釘閉合長度11MM;20釘""""TAIWAN SURGICAL""DISPOSABLE CLIP APPLIER",TDC-10-L,匣,3960.0, 台灣先進,衛部醫器製字第004842號
112,SCV03RCXLYQW,SCV03,內視鏡自動血管夾-特殊規格(閉合長度≧11mm或適用trocar管徑≦5mm);X≧20釘," ""台灣先進""血管夾(滅菌)-L:11MM;20釘""TAIWAN SURGICAL""CLIP APPLIER(STERILE)",TRC-TL120;TRC-TL121,匣,3960.0, 台灣先進,衛部醫器製字第005895號
112,SCV03165MLVC,SCV03,內視鏡自動血管夾-一般規格;X≦10釘," ""邁斯科""拋棄式血管夾-10釘""MEDSCOPE""SOLID CLIP SINGLE USE CLIP APPLIER",CA167;CA168;CA169(刪除167;168自1101101生效),匣,1680.0, 邁斯科,衛部醫器製字第006655號
112,SCV03DCXBXQW,SCV03,內視鏡自動血管夾-一般規格;X≦10釘," ""台灣先進""拋棄式血管夾-10釘""TAIWAN SURGICAL""DISPOSABLE CLIP APPLIER",DCXT1-BX,匣,1680.0, 台灣先進,衛部醫器製字第004842號
112,SCV03PL579AE,SCV03,內視鏡自動血管夾-一般規格;X≦10釘," ""雅氏""巧掄鈦金屬氣動可重複使用多發式縫合夾-10MM;8釘""AESCULAP""CHALLENGER TI-P PNEUMATIC REUSABLE MULTI-FIRE CLIP APPLIER",PL579T,匣,1680.0, 台灣柏朗,衛部醫器輸字第032358號
112,SCV03RCXBXQW,SCV03,內視鏡自動血管夾-一般規格;X≦10釘," ""台灣先進""血管夾(滅菌)-10釘""TAIWAN SURGICAL""CLIP APPLIER(STERILE)",TRC-TM110;TRC-TM111,匣,1680.0, 台灣先進,衛部醫器製字第005895號
112,SCV031112CRG,SCV03,內視鏡自動血管夾-一般規格;11≦X≦19釘," 內視鏡多發式可重複使用血管夾-19釘""MICROLINE""M/L-10 ENDOSCOPIC MULTI-FIRE RATCHETED REUSABLE CLIP APPLIER-DISPOSABLE 19 TITANIUM CLIP",1112,匣,2520.0, 惠眾,衛署醫器輸字第010540號
112,SCV03167MLVC,SCV03,內視鏡自動血管夾-一般規格;11≦X≦19釘," ""邁斯科""拋棄式血管夾-15釘""MEDSCOPE""SOLID CLIP SINGLE USE CLIP APPLIER",CA167,匣,2520.0, 邁斯科,衛部醫器製字第006655號
112,SCV03168MLVC,SCV03,內視鏡自動血管夾-一般規格;X≧20釘," ""邁斯科""拋棄式血管夾-20釘""MEDSCOPE""SOLID CLIP SINGLE USE CLIP APPLIER",CA168,匣,3360.0, 邁斯科,衛部醫器製字第006655號
112,SCV03615ML2C,SCV03,內視鏡自動血管夾-一般規格;X≧20釘," ”柯惠”內視鏡自動血管夾-20釘 ""COVIDIEN"" ENDO CLIP SINGLE USE CLIP APPLIER",176615;176657,匣,3360.0, 美敦力,衛署醫器輸字第010735號
112,SCV03DCXBYQW,SCV03,內視鏡自動血管夾-一般規格;X≧20釘," ""台灣先進""拋棄式血管夾-20釘""TAIWAN SURGICAL""DISPOSABLE CLIP APPLIER",TDC-10-ML,匣,3360.0, 台灣先進,衛部醫器製字第004842號
112,SCV03ER320ET,SCV03,內視鏡自動血管夾-一般規格;X≧20釘," ""愛惜康""多釘縫合器:內視鏡自動血管夾-20釘""ETHICON"" LIGACLIP MULTIPLE CLIP APPLIER",ER320,匣,3360.0, 壯生,衛署醫器輸字第006810號
112,SCV03RCXBYQW,SCV03,內視鏡自動血管夾-一般規格;X≧20釘," ""台灣先進""血管夾(滅菌)-20釘""TAIWAN SURGICAL""CLIP APPLIER(STERILE)",TRC-TM120;TRC-TM121,匣,3360.0, 台灣先進,衛部醫器製字第005895號
112,TKP0423103AG,TKP04,BREAST MARKING SYSTEM(乳房定位器材組):NEEDLE+HOOK WIRE," ""亞康恩""乳房定位針 (滅菌)""ARGON"" BREAST LOCALIZATION NEEDLE (STERILE)",(231-030G;050G;075G;100G;125G)(251;252;242-050;075;100;125),組,953.0, 春菖,衛部醫器輸壹字第014495號
112,TKP0425000AG,TKP04,BREAST MARKING SYSTEM(乳房定位器材組):NEEDLE+HOOK WIRE," ""ARGON"" BREAST LOCALIZATION NEEDLE(NEEDLE+HOOK WIRE)""亞康恩""乳房定位針(滅菌)",231030G;231050G;231075G;231100G;231125G;251050;251075;251100;251125;252050;252075;252100;252125;242050;242075;242100;242125;253030;253050;253075;253100;253125;243030;243050;243075;243100;243125;244030;244050;244075;244100;244125,支,953.0, 春菖,衛署醫器輸壹字第001302號
112,TKP0425303AG,TKP04,BREAST MARKING SYSTEM(乳房定位器材組):NEEDLE+HOOK WIRE," ""亞康恩""乳房定位針 (滅菌)""ARGON"" BREAST LOCALIZATION NEEDLE (STERILE)",(253;243;244-030;050;075;100;125)(BLND;BLN-2003;2005;20075;2010;2015)(BLN-2103;2105;21075;2110)(266-050;075;100;125),組,953.0, 春菖,衛部醫器輸壹字第014495號
112,TKP04BLN00AG,TKP04,BREAST MARKING SYSTEM(乳房定位器材組):NEEDLE+HOOK WIRE," ""ARGON"" BREAST LOCALIZATION NEEDLE(NEEDLE+HOOK WIRE""亞康恩""乳房定位針(滅菌)",BLND2003;BLND2005;BLND20075;BLND2010;BLND2015;BLN2003;BLN2005;BLN20075;BLN2010;BLN2015;BLN2103;BLN2105;BLN21075;BLN2110;266050;266075;266100;266125,支,953.0, 春菖,衛署醫器輸壹字第001302號
112,TKP04BREASBA,TKP04,BREAST MARKING SYSTEM(乳房定位器材組):NEEDLE+HOOK WIRE," ""BARD""BREAST LOCALIZATION NEEDLE(NEEDLE+WIRE)""巴德""乳房定位針",(47320;520;720;920;020);(47519;919)(49520;720;920);(LW0037;0057;0077;0107;0137);(460519;719;919),SET,953.0, 巴德,衛署醫器輸壹字第010090號
112,TKP04DKBL1CK,TKP04,BREAST MARKING SYSTEM(乳房定位器材組):NEEDLE+HOOK WIRE," ""COOK"" DISPOSABLE (KOPANS)BREAST LESION LOCALIZATION DEVICES(NEEDLES+WIRE)""曲克""DISPOSABLE乳房病灶定位器材",DKBL-20-3.0;5.0;7.0;9.0;15.0-A;DKBL-21-5.0;7.0;9.0-A,EA,953.0, 曲克,衛署醫器輸壹字第000190號
112,TKP04GTSMRBA,TKP04,拋棄式乳房病灶定位器材(可與MRI相容)," ""BARD"" BREAST LOCALIZATION NEEDLE-MR BEADED BREAST LOCALIZATION WIRE ""巴德""乳房定位針-磁振造影賈拉堤絲珠狀乳房定位線",470201;475201;477201;479201,EA,1287.0, 巴德,衛署醫器輸壹字第010090號
112,TKP0519636BA,TKP05,乳房組織標記夾(Breast　Tissue　Marker), 喜諾瑪可乳腺組織切片追蹤夾SENOMARK ULTRACOR MRI BREAST TISSUE MARKER,SMUCMRI-14(GSS;GT),組,2475.0, 巴德,衛署醫器輸字第019636號
112,TKP0524193BA,TKP05,乳房組織標記夾(Breast　Tissue　Marker)," ""巴德"" 艾克莉雙觸發乳房組織標記夾""BARD"" ULTRACLIP DUAL TRIGGER BREAST TISSUE MARKER",862017(D;DL);863017(D;DL);864017(D;DL),組,2475.0, 巴德,衛署醫器輸字第024913號
112,TKP0525515BA,TKP05,乳房組織標記夾(Breast　Tissue　Marker)," ""聖芮絲""吉爾馬克乳房組織標記""SENORX""GEL MARK ULTRA BREAST TISSUE MARKER",GMUEC(10GSS;7GSS);MK2011;GMU11T,組,2475.0, 巴德,衛部醫器輸字第025515號
112,TKP0525977BA,TKP05,乳房組織標記夾(Breast　Tissue　Marker)," ""聖芮絲""喜諾馬克乳房組織標記""SENORX"" SENOMARK BREAST TISSUE MARKER",SMEC(12GSS;10GSS;7GSS);SMTEC10G;SMRSU(12GT;9GT);SMTMT11G;SMSE9GT;SMTSU9G,組,2475.0, 巴德,衛部醫器輸字第025977號
112,TKP0529450BA,TKP05,乳房組織標記夾(Breast　Tissue　Marker)," ""巴德""喜諾馬克優特乳房組織標記“BARD” SENOMARK ULTRA BREAST TISSUE MARKERS",SMEC7R;SMEC7C;SMEC10R;SMEC10C;SMEC12R;SMEC12C;SMAT9R;SMAT9C;SMAT12R;SMAT12C;SMEV9R;SMEV9C;SMMA11R;SMMA11C,組,2475.0, 巴德,衛部醫器輸字第029450號
112,TKP05328557V,TKP05,乳房組織標記夾(Breast　Tissue　Marker), “哈拉局克”乳房切片組織標記“HOLOGIC” BIOPSY SITE MARKERS,TriMark TD 13-09;TriMark TD 13-12;TriMark TD 36-09;TriMark TD 36-12;TriMark TD 2S-13-09;TriMark TD 2S-36-09;TriMark TD 2S-36-12;TriMark TD 2S-13-12;TriMark-Eviva-10;TriMark-Eviva-13;TriMark-Eviva-2S-10;TriMark-Eviva-2S-13;SMark-Eviva-10;SMark-Eviva-13;SMark-Eviva-2S-10;SMark-Eviva-2S-13;SMark-E13-SS1;SMark-E13-SS2;SMark-E13-SS3,組,2475.0, 上鉅,衛部醫器輸字第032855號
112,TKP0532977DE,TKP05,乳房組織標記夾(Breast　Tissue　Marker), “戴維科”乳房活體組織切片檢查標記“DEVICOR” HYDROMARK BREAST BIOPSY SITE MARKER,(4010-03-09-T1;T3),組,2475.0, 信興豐科技,衛部醫器輸字第032977號
112,TKP05UCT17BA,TKP05,乳房組織標記夾(Breast　Tissue　Marker), “巴德”優得可特爾乳房組織標記  “BARD” ULTRACOR TWIRL BREAST TISSUE MARKER,UCTW17,組,2475.0, 巴德,衛部醫器輸字第030671號
112,WBB0403046C7,WBB04,"彈性繃帶/3""X5Y(3467CM2)", 中衛彈性繃帶(未滅菌)CSD ELASTIC BANDAGE(NON-STERILE):7.5CM×460CM,30000015,捲,11.0, 中國,衛部醫器陸輸壹字第002681號
112,WBB0403050C7,WBB04,"彈性繃帶/3""X5Y(3467CM2)", ELASTIC BANDAGE※適應症請見備註欄,"B052062810PB；3"" X5Y",ROLL,11.0, 中國衛材,衛署醫器製壹字第000167號
112,WBB0403050F0,WBB04,"彈性繃帶/3""X5Y(3467CM2)", FOR CARE ELASTIC BANDAGE*適應正請見備註欄,"3"" X5Y",EA,11.0, 豐全,衛署醫器製壹字第001014號
112,WBB0403050FF,WBB04,"彈性繃帶/3""X5Y(3467CM2)", ELASTIC BANDAGE※適應症請見備註欄,"3"" X5Y",ROLL,11.0, 中國衛材,衛署醫器輸壹字第000922號
112,WBB0403050GM,WBB04,"彈性繃帶/3""X5Y(3467CM2)", ELASTIC BANDAGE※適應症請見備註欄,"3"" X5Y",ROLL,11.0, 卓和,衛署醫器製壹字第000713號
112,WBB0403050KF,WBB04,"彈性繃帶/3""X5Y(3467CM2)", ELASTIC BANDAGE※適應症請見備註欄,"3"" X5Y",ROLL,11.0, 國發,衛署醫器製壹字第000673號
112,WBB0403050MG,WBB04,"彈性繃帶/3""X5Y(3467CM2)"," ""I-Ming"" BANDAGE ELASTIC ""愛民""彈性繃帶3""x5Y※適應症請見備註欄",F0001,ROLL,11.0, 愛民,衛署醫器製壹字第001295號
112,WBB0403050RL,WBB04,"彈性繃帶/3""X5Y(3467CM2)"," ""RE-ORDER""ELASTIC BANDAGE(NON-STERILE)3吋X5碼 彈性繃帶*適應症請見備註欄",LNB03,ROLL,11.0, 勤達,衛署醫器輸壹字第007151號
112,WBB0403050UQ,WBB04,"彈性繃帶/3""X5Y(3467CM2)"," ""U.A.TOP""ELASTIC BANDAGE(NON-STERILE)3""X5Y""優亞特""彈性繃帶(未滅菌*適應症請見備註欄)",AP-03,EA,11.0, 優亞特,衛署醫器製壹字第003462號
112,WBB0403050YS,WBB04,"彈性繃帶/3""X5Y(3467CM2)"," ELASTIC BANDAGE 3""x5Y※適應症請見備註欄",930P;930S;YH0911;YH0913,ROLL,11.0, 昭惠,衛署醫器製壹字第000619號
112,WBB0403050ZB,WBB04,"彈性繃帶/3""X5Y(3467CM2)", ELASTIC BANDAGE*適應症請見備註欄,"3"" X5Y(TH203)",ROLL,11.0, 銓順,衛署醫器製壹字第001029號
112,WBB0403051MG,WBB04,"彈性繃帶/3""X5Y(3467CM2)"," ""愛民"" 繃帶 (滅菌)""I-M"" BANDAGE (STERILE)-3""X5Y","3"" X5Y",捲,11.0, 愛民衛材,衛部醫器製壹字第005745號
112,WBB0403052MG,WBB04,"彈性繃帶/3""X5Y(3467CM2)"," “愛民” 繃帶 (未滅菌)“I-M” BANDAGE (NON-STERILE)-3""X5Y","3"" X5Y",捲,11.0, 愛民衛材,衛部醫器製壹字第005346號
112,WBB0404046C7,WBB04,"彈性繃帶/4""X5Y(4622CM2)", 中衛彈性繃帶(未滅菌)CSD ELASTIC BANDAGE(NON-STERILE):10CM×460CM,30000016,捲,11.0, 中國,衛部醫器陸輸壹字第002681號
112,WBB0404050C7,WBB04,"彈性繃帶/4""X5Y(4622CM2)", ELASTIC BANDAGE※適應症請見備註欄,"4"" X5Y",ROLL,11.0, 中國衛材,衛署醫器製壹字第000167號
112,WBB0404050F0,WBB04,"彈性繃帶/4""X5Y(4622CM2)", FOR CARE ELASTIC BANDAGE*適應正請見備註欄,"4"" X5Y",EA,11.0, 豐全,衛署醫器製壹字第001014號
112,WBB0404050FF,WBB04,"彈性繃帶/4""X5Y(4622CM2)", ELASTIC BANDAGE※適應症請見備註欄,"4"" X5Y",ROLL,11.0, 中國衛材,衛署醫器輸壹字第000922號
112,WBB0404050GM,WBB04,"彈性繃帶/4""X5Y(4622CM2)", ELASTIC BANDAGE※適應症請見備註欄,"4"" X5Y",ROLL,11.0, 卓和,衛署醫器製壹字第000713號
112,WBB0404050KF,WBB04,"彈性繃帶/4""X5Y(4622CM2)", ELASTIC BANDAGE※適應症請見備註欄,"4"" X5Y",ROLL,11.0, 國發,衛署醫器製壹字第000673號
112,WBB0404050MG,WBB04,"彈性繃帶/4""X5Y(4622CM2)"," ""I-Ming"" BANDAGE ELASTIC ""愛民""彈性繃帶4""x5Y※適應症請見備註欄",F0002,ROLL,11.0, 愛民,衛署醫器製壹字第001295號
112,WBB0404050RL,WBB04,"彈性繃帶/4""X5Y(4622CM2)"," ""RE-ORDER""ELASTIC BANDAGE(NON-STERILE)4吋X5碼 彈性繃帶*適應症請見備註欄",LNB04,ROLL,11.0, 勤達,衛署醫器輸壹字第007151號
112,WBB0404050UQ,WBB04,"彈性繃帶/4""X5Y(4622CM2)"," ""U.A.TOP""ELASTIC BANDAGE(NON-STERILE)4""X5Y""優亞特""彈性繃帶(未滅菌*適應症請見備註欄)",AP-04,EA,11.0, 優亞特,衛署醫器製壹字第003462號
112,WBB0404050YS,WBB04,"彈性繃帶/4""X5Y(4622CM2)"," ELASTIC BANDAGE 4""x5Y※適應症請見備註欄",930P;930S;YH0911;YH0913,ROLL,11.0, 昭惠,衛署醫器製壹字第000619號
112,WBB0404050ZB,WBB04,"彈性繃帶/4""X5Y(4622CM2)", ELASTIC BANDAGE*適應症請見備註欄,"4"" X5Y(TH204)",ROLL,11.0, 銓順,衛署醫器製壹字第001029號
112,WBB0404051GM,WBB04,"彈性繃帶/4""X5Y(4622CM2)"," ""卓和""繃帶-彈性繃帶(滅菌/未滅菌)""GMTH"" BANDAGE-ELASTIC BANDAGE(STERILE/NON-STERILE)4""×5Y",GM-0405-1,卷,11.0, 卓和,衛署醫器陸輸壹字第000078號
112,WBB0404051MG,WBB04,"彈性繃帶/4""X5Y(4622CM2)"," ""愛民"" 繃帶 (滅菌)""I-M"" BANDAGE (STERILE)-4""X5Y","4"" X5Y",捲,11.0, 愛民衛材,衛部醫器製壹字第005745號
112,WBB0404051RW,WBB04,"彈性繃帶/4""X5Y(4622CM2)"," ""勤達"" 彈性繃帶 (滅菌/未滅菌)""TEAM POWER"" ELASTIC BANDAGE (STERILE/NON-STERILE)","4"" X5Y",卷,11.0, 勤達,衛部醫器輸壹字第014086號
112,WBB0404052MG,WBB04,"彈性繃帶/4""X5Y(4622CM2)"," “愛民” 繃帶 (未滅菌)“I-M” BANDAGE (NON-STERILE)-4""X5Y","4"" X5Y",捲,11.0, 愛民衛材,衛部醫器製壹字第005346號
112,WBB0406046C7,WBB04,"彈性繃帶/6""X5Y(6934CM2)", 中衛彈性繃帶(未滅菌)CSD ELASTIC BANDAGE(NON-STERILE):15CM×460CM,30000017,捲,17.7, 中國,衛部醫器陸輸壹字第002681號
112,WBB0406050C7,WBB04,"彈性繃帶/6""X5Y(6934CM2)", ELASTIC BANDAGE※適應症請見備註欄,"6"" X5Y B052062840PB",ROLL,17.7, 中國衛材,衛署醫器製壹字第000167號
112,WBB0406050F0,WBB04,"彈性繃帶/6""X5Y(6934CM2)", FOR CARE ELASTIC BANDAGE*適應症請見備註欄,"6"" X5Y",EA,17.7, 豐全,衛署醫器製壹字第001014號
112,WBB0406050FF,WBB04,"彈性繃帶/6""X5Y(6934CM2)", ELASTIC BANDAGE※適應症請見備註欄,"6"" X5Y",ROLL,17.7, 中國衛材,衛署醫器輸壹字第000922號
112,WBB0406050GM,WBB04,"彈性繃帶/6""X5Y(6934CM2)", ELASTIC BANDAGE※適應症請見備註欄,"6"" X5Y",ROLL,17.7, 卓和,衛署醫器製壹字第000713號
112,WBB0406050KF,WBB04,"彈性繃帶/6""X5Y(6934CM2)", ELASTIC BANDAGE※適應症請見備註欄,"6"" X5Y",ROLL,17.7, 國發,衛署醫器製壹字第000673號
112,WBB0406050MG,WBB04,"彈性繃帶/6""X5Y(6934CM2)"," ""I-Ming"" BANDAGE ELASTIC ""愛民""彈性繃帶6""x5Y※適應症請見備註欄",F0003,ROLL,17.7, 愛民,衛署醫器製壹字第001295號
112,WBB0406050YS,WBB04,"彈性繃帶/6""X5Y(6934CM2)"," ELASTIC BANDAGE 6""x5Y※適應症請見備註欄",930P;930S;YH0911;YH0913,ROLL,17.7, 昭惠,衛署醫器製壹字第000619號
112,WBB0406050ZB,WBB04,"彈性繃帶/6""X5Y(6934CM2)", ELASTIC BANDAGE*適應症請見備註欄,"6"" X5Y(TH206)",ROLL,17.7, 銓順,衛署醫器製壹字第001029號
112,WBB0406051MG,WBB04,"彈性繃帶/6""X5Y(6934CM2)"," ""愛民"" 繃帶 (滅菌)""I-M"" BANDAGE (STERILE)-6""X5Y","6"" X5Y",捲,17.7, 愛民衛材,衛部醫器製壹字第005745號
112,WBB0406051RW,WBB04,"彈性繃帶/6""X5Y(6934CM2)"," ""勤達"" 彈性繃帶 (滅菌/未滅菌)""TEAM POWER"" ELASTIC BANDAGE (STERILE/NON-STERILE)","6"" X5Y",卷,17.7, 勤達,衛部醫器輸壹字第014086號
112,WBB0406052MG,WBB04,"彈性繃帶/6""X5Y(6934CM2)"," “愛民” 繃帶 (未滅菌)“I-M” BANDAGE (NON-STERILE)-6""X5Y","6"" X5Y",捲,17.7, 愛民衛材,衛部醫器製壹字第005346號
112,WBB0703030A5,WBB07,"石膏繃帶/3""X3Y(2080CM2)，2""X5Y(2311CM2)", CAST BANDAGE,"3""  90544",ROLL,20.9, 和豐,衛署醫器輸壹字第002468號
112,WBB0703030C7,WBB07,"石膏繃帶/3""X3Y(2080CM2)，2""X5Y(2311CM2)"," ""CSD""PLASTER OF PAIRS BANDAGE (non-sterile)3""X3Y""中衛""石膏繃帶(未滅菌)","3"" X3Y",ROLL,20.9, 中國衛材,衛署醫器陸輸壹字第001739號
112,WBB0703030HX,WBB07,"石膏繃帶/3""X3Y(2080CM2)，2""X5Y(2311CM2)", “HEJIE” PLASTER OF PARIS BANDAGE (NON-STERILE)“禾捷” 石膏繃帶(未滅菌),3吋X3YDS,ROLL,20.9, 禾捷,衛部醫器陸輸壹字第004287號
112,WBB0703030NJ,WBB07,"石膏繃帶/3""X3Y(2080CM2)，2""X5Y(2311CM2)"," PLASTER BANDAGE 3""X3Y",7373;7363,ROLL,20.9, 旭昇,衛署醫器輸壹字第002537號
112,WBB0703030U6,WBB07,"石膏繃帶/3""X3Y(2080CM2)，2""X5Y(2311CM2)"," PLASTER OF PARIS BANDAGE 3""X3Y","3"" X3Y",ROLL,20.9, 吉特,衛署醫器陸輸壹字第001228號
112,WBB0703030ZD,WBB07,"石膏繃帶/3""X3Y(2080CM2)，2""X5Y(2311CM2)", DUK-IN PLASTER BANDAGE,"3"" X3Y(C1033)",ROLL,20.9, 銓順,衛署醫器輸壹字第002507號
112,WBB0703031NS,WBB07,"石膏繃帶/3""X3Y(2080CM2)，2""X5Y(2311CM2)"," NOK-SAN CAST PLASTER BANDAGE石膏繃帶3""X3Y",P0303,ROLL,20.9, 中國衛材,衛署醫器輸壹字第001166號
112,WBB0704030C7,WBB07,"石膏繃帶/3""X4Y(2773CM2)，4""x3Y(2773CM2)"," ""中衛""石膏繃帶(未滅菌)""CSD""PLASTER OF PAIRS BANDAGE (NON-STERILE)","4"" "" X3Y",ROLL,24.2, 中國衛材,衛署醫器陸輸壹字第001739號
112,WBB0704030U6,WBB07,"石膏繃帶/3""X4Y(2773CM2)，4""x3Y(2773CM2)"," PLASTER OF PARIS BANDAGE 4""X3Y",2043,ROLL,24.2, 吉特,衛署醫器陸輸壹字第001228號
112,WBB0703050C7,WBB07,"石膏繃帶/3""X5Y(3467CM2)", CAST BANDAGE,"3"" X5Y",ROLL,30.9, 中國衛材,衛署醫器陸輸壹字第001739號
112,WBB0703050DQ,WBB07,"石膏繃帶/3""X5Y(3467CM2)"," ""沙巴瓦"" 石膏繃帶 (未滅菌):3""×5Y ""SABHARWAL''S"" PLASTER OF PARIS BANDAGE (NON-STERILE) :3""×5Y",POP.2.04;POP.2.54,卷,30.9, 明惠,衛部醫器輸壹字第021274號
112,WBB0703050JX,WBB07,"石膏繃帶/3""X5Y(3467CM2)"," ""ANJI JIXIANG""PLASTER OF PARIS BANDAGES(NON-STERILE)""安吉吉祥""石膏繃帶(未滅菌)3""X5Y",JX2232,EA,30.9, 明惠,衛署醫器陸輸壹字第001477號
112,WBB0703050U6,WBB07,"石膏繃帶/3""X5Y(3467CM2)"," PLASTER OF PARIS BANDAGE 3""X5Y",2035,ROLL,30.9, 吉特,衛署醫器陸輸壹字第001228號
112,WBB0704050A5,WBB07,"石膏繃帶/4""X5Y(4622CM2)", CAST BANDAGE,"4""  90552",ROLL,34.3, 和豐,衛署醫器輸壹字第002468號
112,WBB0704050C7,WBB07,"石膏繃帶/4""X5Y(4622CM2)"," ""CSD""PLASTER OF PAIRS BANDAGE (non-sterile)4""X5Y""中衛""石膏繃帶(未滅菌)","4"" X5Y",ROLL,34.3, 中國衛材,衛署醫器陸輸壹字第001739號
112,WBB0704050DQ,WBB07,"石膏繃帶/4""X5Y(4622CM2)"," ""沙巴瓦"" 石膏繃帶 (未滅菌):4""×5Y ""SABHARWAL''S"" PLASTER OF PARIS BANDAGE (NON-STERILE) :4""×5Y",POP.2.03;POP.2.53,卷,34.3, 明惠,衛部醫器輸壹字第021274號
112,WBB0704050HX,WBB07,"石膏繃帶/4""X5Y(4622CM2)", “HEJIE” PLASTER OF PARIS BANDAGE (NON-STERILE)“禾捷” 石膏繃帶(未滅菌),4吋X5YDS,ROLL,34.3, 禾捷,衛部醫器陸輸壹字第004287號
112,WBB0704050JX,WBB07,"石膏繃帶/4""X5Y(4622CM2)"," ""ANJI JIXIANG""PLASTER OF PARIS BANDAGES(NON-STERILE)""安吉吉祥""石膏繃帶(未滅菌)4""X5Y",JX2233,EA,34.3, 明惠,衛署醫器陸輸壹字第001477號
112,WBB0704050NJ,WBB07,"石膏繃帶/4""X5Y(4622CM2)"," PLASTER BANDAGE 4""X5Y",7374;7367,ROLL,34.3, 旭昇,衛署醫器輸壹字第002537號
112,WBB0704050NS,WBB07,"石膏繃帶/4""X5Y(4622CM2)"," NOK-SAN CAST PLASTER BANDAGE 10CMX4.5M(4""X5Y)",P0405,ROLL,34.3, 中國衛材,衛署醫器輸壹字第001166號
112,WBB0704050U6,WBB07,"石膏繃帶/4""X5Y(4622CM2)"," PLASTER OF PARIS BANDAGE 4""X5Y",2045,ROLL,34.3, 吉特,衛署醫器陸輸壹字第001228號
112,WBB0704050ZD,WBB07,"石膏繃帶/4""X5Y(4622CM2)"," ""杜京""石膏繃帶(未滅菌)DUK-IN CAST PLASTER BANDAGE (NON- STERILE)-石膏繃帶4""×5Y",TH-1304,卷,34.3, 銓順,衛署醫器輸壹字第002507號
112,WBB0704051A5,WBB07,"石膏繃帶/4""X5Y(4622CM2)"," ""ALCARE""P&O PLASTER OF PARIS BANDAGE 4""X5Y(10CMX4.5M)""愛樂康""石膏繃帶",13422,ROLL,34.3, 和豐,衛署醫器輸壹字第005700號
112,WBB0704055NJ,WBB07,"石膏繃帶/4""X5Y(4622CM2)"," ""必史恩""義肢及裝具用附件-石膏繃帶 4""×5YDS，""BSN"" PROSTHETIC AND ORTHOTIC ACCESSORY-PLASTER BANDAGE",7374;7367,ROLL,34.3, 旭昇,衛署醫器輸壹字第003375號
112,WBB0705050NJ,WBB07,"石膏繃帶/5""X5Y(5778CM2)"," PLASTER BANDAGE 5""X5Y",7369,ROLL,48.8, 旭昇,衛署醫器輸壹字第002537號
112,WBB0706030U6,WBB07,"石膏繃帶/6""X3Y，6""X3M(4160CM2)"," PLASTER OF PARIS BANDAGE 6""X3Y",2063,ROLL,37.8, 吉特,衛署醫器陸輸壹字第001228號
112,WBB0706050A5,WBB07,"石膏繃帶/6""X5Y(6934CM2)"," ""Alcare""casting 6""x5y",90551,ROLL,49.5, 和豐,衛署醫器輸壹字第002468號
112,WBB0706050C7,WBB07,"石膏繃帶/6""X5Y(6934CM2)"," ""CSD""PLASTER OF PAIRS BANDAGE (non-sterile)6""X5Y""中衛""石膏繃帶(未滅菌)","6"" X5Y",ROLL,49.5, 中國衛材,衛署醫器陸輸壹字第001739號
